,id_str,user_name,created,text,polarity,subjectivity
710,1078222812484157443,tony_okey,2018-12-27 09:35:25,"@ogundamisi @PoliceNG You guys should have made it clear this was fiction and not real, before @Laurestar will use… https://t.co/VvZCqaNLqm",6.938893903907228e-18,0.3416666666666667
711,1078222836806963200,niyiblessing,2018-12-27 09:35:31,"Response to Atiku's lies on Buhari's family ownership of shares in Keystone Bank and Etisalat by Akhimie George.

A… https://t.co/3lXcYeJ9kB",0.0,0.0
712,1078222837348028416,sonicpronia,2018-12-27 09:35:31,"News Update: APC Vs PDP: Buhari Campaign Reacts To Corruption Allegation Against President

Festus Keyamo, the Dire… https://t.co/9olZl2TzEo",0.0,0.0
713,1078222857078034432,IbrahimShamsu4,2018-12-27 09:35:36,You can only correct your mistakes  after realization. Our president is yet to realize that he is making mistakes W… https://t.co/QynxyHbq6U,0.0,1.0
714,1078222859162537984,sonicpronia,2018-12-27 09:35:36,News Update: APC Vs PDP: Buhari Campaign Reacts To Corruption Allegation Against President https://t.co/pAYZC5Pfmg https://t.co/URQYCUxgM9,0.0,0.0
715,1078222859267395584,olatdove,2018-12-27 09:35:36,"News Update: APC Vs PDP: Buhari Campaign Reacts To Corruption Allegation Against President

Festus Keyamo, the Dire… https://t.co/BJOsXokbiF",0.0,0.0
716,1078222867341459456,legitngnews,2018-12-27 09:35:38,"Controversy between Buhari, Aisha over cabal claims unIslamic - Balarabe Musa  https://t.co/zkHNRUMU8m https://t.co/w2Ny6SnDgM",0.0,0.0
717,1078222891282583552,mickypaparazzi,2018-12-27 09:35:44,"APC, PDP clash on Buhari, Atiku’s chances in South-West https://t.co/7GGAOpLkbk https://t.co/bzshMv6XZ2",0.0,0.0
718,1078222917090058240,OmoArowomole,2018-12-27 09:35:50,"Atiku demands FG probe into allegations Buhari’s family members co-own Keystone Bank, Etisalat Nigeria -… https://t.co/cI7B9alwdb",0.0,0.0
719,1078222935213699072,OmoArowomole,2018-12-27 09:35:54,"Atiku demands FG probe into allegations Buhari’s family members co-own Keystone Bank, Etisalat Nigeria https://t.co/yf06VDKygv via @themeegg",0.0,0.0
720,1078222960606015488,thepledgengr,2018-12-27 09:36:00,"We'll Disrupt 2019 General Elections If..., WANDE Tells Buhari https://t.co/mQ2zs50xxP",0.05000000000000002,0.5
721,1078222969963495424,ghanafeeds,2018-12-27 09:36:03,"Controversy between Buhari, Aisha over cabal claims unIslamic - Balarabe Musa https://t.co/RfByKE7jJn #NigeriaNews #Nigeria",0.0,0.0
722,1078222970487742464,joeAkoh3,2018-12-27 09:36:03,@vanguardngrnews It means Buhari who have been ruling since almost 4years and couldn't found  he Still Atiku wantin… https://t.co/Miok72IYYQ,0.0,0.0
723,1078222972840759297,ghanafeeds,2018-12-27 09:36:03,"Face the issues, stop talking about Buhari - APC tells Atiku https://t.co/aJO5ySIPgw #NigeriaNews #Nigeria",0.0,0.0
724,1078223014624403456,Rasollam,2018-12-27 09:36:13,@ogundamisi @adeotihabeeb15 I hope this is not before Buhari fell sick oo...cos me dey suspect something dey on tha… https://t.co/TIq4vO0o2F,-0.7142857142857143,0.8571428571428571
725,1078223029245743104,ketmus4islam,2018-12-27 09:36:17,"WHY THEY WANT BUHARI OUT!!!!
!!!!!!!!!!!!!!!!!
CUSTOM has hit Smugglers, 
BVN has hit Politicians, 
FIRS has hit Ta… https://t.co/tiQjG3FDZl",0.0,0.0
726,1078223044370411520,EmenuvweD,2018-12-27 09:36:20,For me I sincerely think it’s time to change president Buhari’s name to Mr INTEGRITY 🤪🤪🤪🤪,0.5,0.5
727,1078223046434013185,VanNelsonn,2018-12-27 09:36:21,@adeyanjudeji @floxchoco Wn Aisha Buhari went 2 d fully funded hospital in Aso rock nd cudn't find basic equipments… https://t.co/BKNC93BMUo,0.0,0.125
728,1078223048589959175,ovievictor1,2018-12-27 09:36:21,"If Buhari likes let him sing Christmas Carol, we don't care, we shall vote him out. The Christmas truce is over tim… https://t.co/d3M6MxNB9B",0.0,0.0
729,1078223063303507968,josigbemhe,2018-12-27 09:36:25,"@OfficialAPCNg @OfficialPDPNig @onailu07 ""Go to Daura today and you will see all houses looking like Dubai villas,… https://t.co/khiVjJvUpY",0.0,0.0
730,1078223099105964032,NewsGuide_NG,2018-12-27 09:36:33,Merry Christmas: President Buhari and VP Osinbajo sing Christmas song as they wish Nigerians (Video)… https://t.co/ZAqQZhG8jb,0.0,0.0
731,1078223101358354432,mohasin37966327,2018-12-27 09:36:34,I will do #data entry# and #web research  #Writng Article #Writing Content # Writing Proofreading#… https://t.co/mQQnUzn7Oo,0.0,0.0
732,1078223106274140160,psobakpee,2018-12-27 09:36:35,"IF THE SYSTEM WORKED, ATIKU’LL BE IN JAIL — BUHARI CAMPAIGN
 Spokesman of President Muhammadu Buhari Campaign Organ… https://t.co/Yi25Hff22W",-0.1,0.0
733,1078223154206699520,ValMary89666872,2018-12-27 09:36:47,@channelstv @Channels24_UK @CTVpolitics Why are u people like this? Atiku stated plainly that poor Buhari's family… https://t.co/knAzWabTWG,-0.30714285714285716,0.47857142857142854
734,1078223159697047553,enokela_ijiko,2018-12-27 09:36:48,"@PremiumTimesng If truly we had a functional system, would Buhari have been a General?, a President? ... D same fla… https://t.co/TE2YRiRcQs",0.02500000000000001,0.3125
735,1078223190252548096,SIR_OAP,2018-12-27 09:36:55,"And you called him integrity, hmmmm that is unacceptable unto me, investigation must start immediately… https://t.co/bMVYsMjINH",0.0,0.0
736,1078223197005320198,yaksmusa,2018-12-27 09:36:57,"""WE DON'T WANT BUHARI AGAIN""- KANO RESIDENTS [PHOTOS] https://t.co/WVG1lUe4GX",0.0,0.0
737,1078223217901404160,psobakpee,2018-12-27 09:37:02,Alhaji Atiku Abubakar latest adventure in trying to stand shoulder-to-shoulder in matters of integrity with Preside… https://t.co/G6JiGgjFLE,0.5,0.9
738,1078223217658118144,BasheerAugie,2018-12-27 09:37:02,"Prophet Muhammad (S.A.W) said: ""man kaana yu’minu billahi wal yaumil aakhir, fal yaqul khairan au liyasmut - Whoeve… https://t.co/JmGKtO9GYN",0.0,0.0
739,1078223220132728832,PraizDunnel,2018-12-27 09:37:02,"Atiku is just another Buhari that has more sense and liveliness

Think abourrit!!",0.78125,0.5
740,1078223220183105536,MAIBISHOP,2018-12-27 09:37:02,"With the this President @MBuhari is going, he will soon blame God Himself. Man has blamed everybody and everything… https://t.co/nkGcCMxtlv",0.0,0.0
741,1078223229632815106,nnewsng,2018-12-27 09:37:05,EXPLOSIVE: Buhari Family Owns Etisalat And Keystone Bank – Atiku Opens Can Of Worms https://t.co/wKOva8lBYQ https://t.co/ajBtqnmSZH,0.0,0.0
742,1078223249006313472,Phenom2487,2018-12-27 09:37:09,"Buhari wouldn’t have won if I didn’t support him, says Obasanjo https://t.co/rAoWkgcrpK",0.0,0.0
743,1078223249819848705,mohasin37966327,2018-12-27 09:37:09,I will do #data entry# and #web research  #Writng Article #Writing Content # Writing Proofreading#… https://t.co/5aYhNlrpSZ,0.0,0.0
744,1078223251896188928,SHANJOBE,2018-12-27 09:37:10,Lmaooo.,0.0,0.0
745,1078223264021917696,olatdove,2018-12-27 09:37:13,"News Update: Future Governments Will Struggle To Meet Buhari’s Records –Sagay

Prof. Itse Sagay (SAN), Chairman of… https://t.co/QbbgMEWlFA",0.0,0.125
746,1078223267649998850,marvixnaija,2018-12-27 09:37:14,@OgbeniCzar @toluogunlesi @GEJonathan It's not a question of PVC. Is a question of asking where you stand? Do you h… https://t.co/zYFKBrDdv1,0.0,0.0
747,1078223280912457728,sonicpronia,2018-12-27 09:37:17,News Update: Future Governments Will Struggle To Meet Buhari’s Records –Sagay https://t.co/SEXEHr9CYo https://t.co/sjJcs5EBTa,0.0,0.125
748,1078223281264705537,sonicpronia,2018-12-27 09:37:17,"News Update: Future Governments Will Struggle To Meet Buhari’s Records –Sagay

Prof. Itse Sagay (SAN), Chairman of… https://t.co/KxQF5H1rMZ",0.0,0.125
